FND,HND,LND,AUC_Psi,AUC_PsiN,Psi_max,Rh_mean,hole_events,partition_events,n_reconfigs,n_local,n_global,mean_dPsi_per_reconfig,hole_rate,AUC_Psi_per_round,AUC_PsiN_per_round,null_with_alt_local,total_with_alt_local,null_with_alt_global,total_with_alt_global,N,E0,strategy,seed,censored
38,247,3000,362.6461893015723,1047.128543050768,0.1954451868492749,0.66071259452197,1585,0,0,0,0,0.0,0.5283333333333333,0.1208820631005241,0.3490428476835893,0,0,0,0,200,1.0,static,8,True
41,160,3000,354.734704281119,877.0245462448602,0.1959568621356555,0.6047499604175764,1266,0,0,0,0,0.0,0.422,0.1182449014270396,0.2923415154149534,0,0,0,0,200,1.0,static,9,True
49,88,3000,338.379157226493,757.6316074242127,0.192432175841769,0.575158466911281,778,0,0,0,0,0.0,0.2593333333333333,0.112793052408831,0.2525438691414042,0,0,0,0,200,1.0,static,10,True
36,153,3000,334.89792364260217,748.2057285453681,0.1838436819254528,0.5822178855364993,803,0,0,0,0,0.0,0.2676666666666666,0.1116326412142007,0.2494019095151227,0,0,0,0,200,1.0,static,11,True
35,133,3000,322.7303634843494,633.0189853012847,0.1717119141774144,0.5243609973914076,381,0,0,0,0,0.0,0.127,0.1075767878281164,0.2110063284337615,0,0,0,0,200,1.0,static,12,True
42,233,3000,361.6266715095046,940.8731116785762,0.1994209644562332,0.6256817047309846,1399,0,0,0,0,0.0,0.4663333333333333,0.1205422238365015,0.3136243705595253,0,0,0,0,200,1.0,static,13,True
49,401,3000,341.16568630345154,921.2467161418178,0.1875993975283138,0.6292849634579026,1399,0,0,0,0,0.0,0.4663333333333333,0.1137218954344838,0.3070822387139393,0,0,0,0,200,1.0,static,14,True
34,35,1581,114.70082850335857,199.7900641672684,0.1273841101622498,0.5142962294624172,21,0,741,0,741,6.286183221735029e-07,0.0132743362831858,0.0725036842625528,0.1262895475140761,0,0,138,510,200,1.0,random,0,False
34,72,1406,86.85616075405265,142.35418601980209,0.1129212687103981,0.4038492939913921,22,0,521,0,521,6.603836728013983e-07,0.0156361051883439,0.0617314575366401,0.1011756830275778,0,0,72,322,200,1.0,random,1,False
39,56,1257,71.75527050214666,114.26595024211194,0.1334365757402756,0.4614755422454422,28,0,352,0,352,1.391107255023223e-06,0.0222575516693163,0.057039165740975,0.0908314389841907,0,0,85,352,200,1.0,random,2,False
42,89,1101,66.41370931505895,112.38717436732966,0.1233515331483938,0.5443554418694462,39,0,385,0,385,4.595851664714244e-07,0.0353901996370235,0.0602665238793638,0.1019847317307891,0,0,110,385,200,1.0,random,3,False
30,52,1214,62.11392415512326,90.87442603635856,0.1199260094385265,0.4356968501019517,10,0,253,0,253,3.005329514098879e-06,0.0082304526748971,0.0511225713210891,0.0747937662850687,0,0,65,253,200,1.0,random,4,False
38,69,1400,82.61427688163087,137.8799215708469,0.1215703432453848,0.4950502687308982,118,0,459,0,459,1.3891965914822895e-06,0.0842255531763026,0.0589680777170812,0.0984153615780491,0,0,197,459,200,1.0,random,5,False
22,22,1452,69.56066821874343,103.97712667154988,0.1125735826456114,0.4144470031580334,24,0,366,0,366,2.7876903502369176e-06,0.0165175498967653,0.0478738253398096,0.0715603074133171,0,0,55,223,200,1.0,random,6,False
30,55,1100,61.24639139274809,91.11916521847776,0.1261644337613602,0.4598185144987179,13,0,289,0,289,9.412212390406238e-07,0.0118074477747502,0.0556279667509065,0.0827603680458471,0,0,77,289,200,1.0,random,7,False
37,52,1555,123.6259645989458,241.52025744819343,0.1291673823285266,0.6483577894781438,496,0,849,0,849,2.861076135278916e-07,0.3187660668380462,0.0794511340610191,0.1552186744525664,0,0,556,849,200,1.0,random,8,False
22,33,1403,89.2940715966045,150.92984006257635,0.1253036381145247,0.5211705393891628,259,0,516,0,516,-1.4720503086317266e-07,0.1844729344729344,0.0635997660944476,0.107499886084456,0,0,309,516,200,1.0,random,9,False
47,73,1101,57.89332234103343,89.91310371261962,0.1139435168696701,0.4925454052369813,13,0,277,0,277,2.25766602755706e-06,0.0117967332123411,0.0525347752640956,0.0815908382147183,0,0,64,277,200,1.0,random,10,False
28,41,1247,75.24764143253635,121.23700971725754,0.1267330495530308,0.5221164827615546,25,0,403,0,403,-5.22071713345845e-07,0.0200320512820512,0.060294584481199,0.0971450398375461,0,0,108,387,200,1.0,random,11,False
32,35,1181,63.01804239702269,89.09970048464444,0.1118836898130842,0.3602212248197091,15,0,235,0,235,7.924070657995536e-07,0.0126903553299492,0.0533147566810682,0.0753804572628125,0,0,56,235,200,1.0,random,12,False
27,76,1668,124.71905650119076,231.13094228935532,0.1239850833508211,0.490075408199368,14,0,847,0,847,5.394071721491978e-07,0.0083882564409826,0.0747268163578135,0.1384846868120763,0,0,97,358,200,1.0,random,13,False
38,65,1534,105.74148565351312,194.5418236773752,0.1196237660462498,0.5437238352517465,15,0,715,0,715,1.963022881217806e-07,0.009771986970684,0.0688869613377935,0.1267373444152281,0,0,78,347,200,1.0,random,14,False
32,74,3000,334.316583588518,670.4654618456498,0.1770222038566086,0.5652316488134487,418,0,2205,0,2205,1.9350168788702214e-08,0.1393333333333333,0.1114388611961726,0.2234884872818832,0,0,2184,2205,200,1.0,greedy,0,True
38,141,3000,360.02273001460014,809.823238098349,0.1854847471008761,0.5863529010216048,757,0,2480,0,2480,-3.463226395635897e-09,0.2523333333333333,0.1200075766715333,0.2699410793661163,0,0,2460,2480,200,1.0,greedy,1,True
32,110,3000,345.4714170995828,772.417660661702,0.1948994438072161,0.5701068404667894,893,0,2170,0,2170,5.200830902322257e-09,0.2976666666666667,0.1151571390331942,0.2574725535539007,0,0,2156,2170,200,1.0,greedy,2,True
42,163,3000,351.6645578616447,893.1782970136826,0.1963073734098081,0.6105713889916511,1239,0,2242,0,2242,6.2546185471289285e-09,0.413,0.1172215192872149,0.2977260990045609,0,0,2227,2242,200,1.0,greedy,3,True
36,66,3000,321.15594766262655,609.4285345821696,0.1738186687182357,0.5488258575109565,388,0,2210,0,2210,2.9065556188861124e-08,0.1293333333333333,0.1070519825542088,0.2031428448607232,0,0,2192,2210,200,1.0,greedy,4,True
48,151,3000,335.6047929194064,749.2465422106528,0.1950653250125479,0.5435321415827147,953,0,2235,0,2235,3.913608397021071e-09,0.3176666666666666,0.1118682643064688,0.2497488474035509,0,0,2219,2235,200,1.0,greedy,5,True
75,98,3000,324.19317454269327,649.6198898938443,0.1744642189345186,0.5260142402854623,196,0,2175,0,2175,4.363778738715737e-08,0.0653333333333333,0.108064391514231,0.216539963297948,0,0,2158,2175,200,1.0,greedy,6,True
36,120,3000,326.6839275442184,644.0061321538368,0.1765898922396426,0.5401634970577213,217,0,2193,0,2193,3.5731217723294255e-08,0.0723333333333333,0.1088946425147394,0.2146687107179456,0,0,2178,2193,200,1.0,greedy,7,True
38,206,3000,354.33521306431675,934.5868741502936,0.1961383998166964,0.6185440672268531,1345,0,2292,0,2292,1.6202676281341145e-08,0.4483333333333333,0.1181117376881055,0.3115289580500979,0,0,2276,2292,200,1.0,greedy,8,True
41,91,3000,337.4796069709798,759.0230415812752,0.1932641570622777,0.5274731274785412,871,0,2129,0,2129,4.028142730355072e-08,0.2903333333333333,0.1124932023236599,0.2530076805270917,0,0,2112,2129,200,1.0,greedy,9,True
49,93,3000,343.9593482049697,752.0484516455934,0.1883470436356444,0.5694821075227247,655,0,2238,0,2238,4.356340552173424e-09,0.2183333333333333,0.1146531160683232,0.2506828172151978,0,0,2222,2238,200,1.0,greedy,10,True
33,109,2993,316.2517520853661,646.6673908136337,0.1747327704608434,0.5635828460994008,441,0,2162,0,2162,3.0629380222190696e-08,0.1472945891783567,0.1056285077105431,0.2159877724828436,0,0,2143,2162,200,1.0,greedy,11,False
35,99,3000,309.2129271671045,570.3324823991728,0.1641908480802949,0.4826620742692299,247,0,2186,0,2186,2.238202652319013e-08,0.0823333333333333,0.1030709757223681,0.1901108274663909,0,0,2168,2186,200,1.0,greedy,12,True
40,120,3000,355.4389189399942,847.4607027066401,0.1944754943772621,0.5893488854042589,1123,0,2318,0,2318,1.0097214040552286e-08,0.3743333333333333,0.1184796396466647,0.2824869009022133,0,0,2300,2318,200,1.0,greedy,13,True
49,104,3000,342.7218687958651,869.0485262756658,0.1904736250619543,0.6088609906158351,1203,0,2288,0,2288,1.3116897941572876e-08,0.401,0.114240622931955,0.2896828420918886,0,0,2276,2288,200,1.0,greedy,14,True
35,109,3000,352.16602602643115,782.449094528344,0.1900981340942154,0.6006219117640934,1101,0,2692,0,2692,-2.856962810554494e-10,0.367,0.1173886753421437,0.2608163648427813,0,0,2691,2692,200,1.0,mincost,0,True
38,141,3000,354.76072822089884,861.2022437123936,0.1997774294971423,0.5900747531182456,1277,0,2473,0,2473,0.0,0.4256666666666667,0.1182535760736329,0.2870674145707979,0,0,2473,2473,200,1.0,mincost,1,True
32,131,3000,346.35089756957666,806.1316807146661,0.2031172743085607,0.5870716915182101,1204,0,2466,0,2466,-1.7396783564157975e-09,0.4013333333333333,0.1154502991898588,0.268710560238222,0,0,2465,2466,200,1.0,mincost,2,True
42,163,3000,357.6339312009773,963.376367579614,0.2015583464419446,0.62725618478505,1534,0,2582,0,2582,0.0,0.5113333333333333,0.1192113104003257,0.3211254558598713,0,0,2582,2582,200,1.0,mincost,3,True
36,66,3000,338.24420481717146,709.0311229486981,0.1892527141140935,0.5615644252851048,686,0,2474,0,2474,0.0,0.2286666666666666,0.1127480682723904,0.236343707649566,0,0,2474,2474,200,1.0,mincost,4,True
48,170,3000,343.5454176934498,802.7431345763814,0.2010546965379135,0.5754918310087072,1051,0,2312,0,2312,6.170404836620521e-10,0.3503333333333333,0.1145151392311499,0.2675810448587938,0,0,2311,2312,200,1.0,mincost,5,True
75,108,3000,335.91651699785126,728.4795913785354,0.1815649002702396,0.5541808985065116,621,0,2494,0,2494,0.0,0.207,0.111972172332617,0.2428265304595117,0,0,2494,2494,200,1.0,mincost,6,True
36,120,3000,341.90147534068245,730.7144330642611,0.1857261656269205,0.5758572080345623,644,0,2533,0,2533,-1.687502274595744e-09,0.2146666666666666,0.1139671584468941,0.243571477688087,0,0,2531,2533,200,1.0,mincost,7,True
38,247,3000,362.6461893015723,1047.128543050768,0.1954451868492749,0.66071259452197,1585,0,2583,0,2583,0.0,0.5283333333333333,0.1208820631005241,0.3490428476835893,0,0,2583,2583,200,1.0,mincost,8,True
41,160,3000,354.734704281119,877.0245462448602,0.1959568621356555,0.6047499604175764,1266,0,2484,0,2484,0.0,0.422,0.1182449014270396,0.2923415154149534,0,0,2484,2484,200,1.0,mincost,9,True
49,88,3000,338.379157226493,757.6316074242127,0.192432175841769,0.575158466911281,778,0,2245,0,2245,0.0,0.2593333333333333,0.112793052408831,0.2525438691414042,0,0,2245,2245,200,1.0,mincost,10,True
36,153,3000,334.89792364260217,748.2057285453681,0.1838436819254528,0.5822178855364993,803,0,2452,0,2452,0.0,0.2676666666666666,0.1116326412142007,0.2494019095151227,0,0,2452,2452,200,1.0,mincost,11,True
35,133,3000,326.4282682737366,644.636515794693,0.1719869866709646,0.540983621750574,380,0,2543,0,2543,-6.437687347966001e-10,0.1266666666666666,0.1088094227579122,0.2148788385982309,0,0,2542,2543,200,1.0,mincost,12,True
42,233,3000,361.6266715095046,940.8731116785762,0.1994209644562332,0.6256817047309846,1399,0,2521,0,2521,0.0,0.4663333333333333,0.1205422238365015,0.3136243705595253,0,0,2521,2521,200,1.0,mincost,13,True
49,401,3000,341.16568630345154,921.2467161418178,0.1875993975283138,0.6292849634579026,1399,0,2558,0,2558,0.0,0.4663333333333333,0.1137218954344838,0.3070822387139393,0,0,2558,2558,200,1.0,mincost,14,True
39,74,3000,358.9464425113775,797.0219280926292,0.1881669689178365,0.5737921822598511,656,0,2270,0,2270,-6.395199207141324e-08,0.2186666666666666,0.1196488141704591,0.2656739760308764,0,0,1681,2270,200,1.0,eqopt,0,True
46,121,3000,363.0360736466876,878.7206340686714,0.1963103551432931,0.5737233077362693,939,0,2217,0,2217,-1.0786930333575234e-07,0.313,0.1210120245488958,0.2929068780228904,0,0,1877,2217,200,1.0,eqopt,1,True
42,131,3000,352.4000283823553,817.8596519966069,0.2005058083190779,0.5631142167163349,848,0,2106,0,2106,-1.2986629838866157e-07,0.2826666666666667,0.1174666761274517,0.2726198839988689,0,0,1882,2106,200,1.0,eqopt,2,True
57,153,3000,372.4336092274327,1001.1949436744354,0.1997948890951117,0.6103823740472883,1225,0,2293,0,2293,-6.167362130862519e-08,0.4083333333333333,0.1241445364091442,0.3337316478914784,0,0,2033,2293,200,1.0,eqopt,3,True
54,66,3000,345.87087906716334,731.1807308035435,0.1858012851918266,0.5481538872704614,260,0,2138,0,2138,-6.45622980060441e-08,0.0866666666666666,0.1152902930223877,0.2437269102678478,0,0,1913,2138,200,1.0,eqopt,4,True
61,170,3000,356.3975540410504,838.6106395668404,0.1963809404668918,0.5524434935648269,838,0,2230,0,2230,-1.1239569096979025e-07,0.2793333333333333,0.1187991846803501,0.2795368798556135,0,0,1487,2230,200,1.0,eqopt,5,True
66,137,3000,350.441804605751,769.2312411699447,0.1772522702443371,0.5465493657509365,226,0,2377,0,2377,-8.896046957935214e-08,0.0753333333333333,0.1168139348685836,0.2564104137233149,0,0,1657,2377,200,1.0,eqopt,6,True
50,83,3000,350.0657705033865,737.6232772563997,0.1817973494958696,0.5630654638966395,36,0,2254,0,2254,-9.254997406437009e-08,0.012,0.1166885901677955,0.2458744257521332,0,0,1608,2254,200,1.0,eqopt,7,True
59,247,3000,371.2709317404035,1079.6525985800536,0.1914380587613389,0.6355621038861803,1373,0,2312,0,2312,-8.769765089888008e-08,0.4576666666666666,0.1237569772468011,0.3598841995266845,0,0,2200,2312,200,1.0,eqopt,8,True
41,160,3000,363.9798045018112,907.5411328388412,0.1895888208212674,0.6028301704740947,1038,0,2288,0,2288,-8.470429578056685e-08,0.346,0.1213266015006037,0.3025137109462804,0,0,1815,2288,200,1.0,eqopt,9,True
49,121,3000,345.76354733881993,776.130492019227,0.1874926127824934,0.558563443039618,612,0,2144,0,2144,-7.418141343087353e-08,0.204,0.1152545157796066,0.258710164006409,0,0,1844,2144,200,1.0,eqopt,10,True
42,159,3000,338.6246005587825,747.5730065093913,0.1787310472356348,0.5596906835814949,399,0,2254,0,2254,-9.389183010983432e-08,0.133,0.1128748668529275,0.2491910021697971,0,0,2231,2254,200,1.0,eqopt,11,True
42,133,3000,333.4823387859346,659.385282711781,0.1725194517165433,0.5026774348283447,6,0,2205,0,2205,-6.77459418163855e-08,0.002,0.1111607795953115,0.2197950942372603,0,0,1975,2205,200,1.0,eqopt,12,True
52,195,3000,370.0995196777874,966.7313331529708,0.1966287342993945,0.601144282541686,1209,0,2223,0,2223,-1.1205255556797297e-07,0.403,0.1233665065592624,0.322243777717657,0,0,2200,2223,200,1.0,eqopt,13,True
67,187,3000,342.43601090733404,889.1268099612644,0.179658401879513,0.5929578013943014,1019,0,2268,0,2268,-8.844463750938968e-08,0.3396666666666667,0.1141453369691113,0.2963756033204214,0,0,1502,2268,200,1.0,eqopt,14,True
16,128,3000,352.59559899415683,836.6304476679214,0.2055281591185939,0.5936359335441324,1212,0,0,0,0,0.0,0.404,0.1175318663313856,0.2788768158893071,0,0,0,0,500,1.0,static,0,True
16,66,3000,350.82980656723373,793.5764021864758,0.2090521217565988,0.5687292924087638,1004,0,0,0,0,0.0,0.3346666666666666,0.1169432688557445,0.2645254673954919,0,0,0,0,500,1.0,static,1,True
14,55,3000,347.6641621774555,781.8052788865452,0.2084816440183957,0.5684373805899255,985,0,0,0,0,0.0,0.3283333333333333,0.1158880540591518,0.2606017596288484,0,0,0,0,500,1.0,static,2,True
17,70,3000,348.99175993393595,831.6919001270613,0.2072883180700143,0.5841165239394698,1168,0,0,0,0,0.0,0.3893333333333333,0.1163305866446453,0.2772306333756871,0,0,0,0,500,1.0,static,3,True
17,32,3000,338.5869713406444,723.5520966363819,0.2015529127931789,0.5498211321965573,764,0,0,0,0,0.0,0.2546666666666666,0.1128623237802148,0.2411840322121272,0,0,0,0,500,1.0,static,4,True
22,39,3000,331.7135468380324,705.6755066553292,0.2034891279524738,0.5330698043983703,647,0,0,0,0,0.0,0.2156666666666666,0.1105711822793441,0.2352251688851097,0,0,0,0,500,1.0,static,5,True
31,71,3000,334.1701396737217,734.9808594482591,0.2017444441105299,0.5388918598081437,775,0,0,0,0,0.0,0.2583333333333333,0.1113900465579072,0.2449936198160864,0,0,0,0,500,1.0,static,6,True
15,81,3000,351.76189863655736,813.0006834146217,0.2073330047390747,0.5788452530473734,970,0,0,0,0,0.0,0.3233333333333333,0.1172539662121857,0.2710002278048738,0,0,0,0,500,1.0,static,7,True
14,96,3000,346.9833559772919,838.3936494072773,0.2090261222578976,0.5838944538828749,1040,0,0,0,0,0.0,0.3466666666666667,0.1156611186590973,0.2794645498024257,0,0,0,0,500,1.0,static,8,True
18,64,3000,347.75169671555096,825.6657341889369,0.2081865510573056,0.5661485669639489,1126,0,0,0,0,0.0,0.3753333333333333,0.1159172322385169,0.2752219113963123,0,0,0,0,500,1.0,static,9,True
16,63,3000,324.8455411317634,662.3029275581432,0.1944731248062653,0.525369547791469,491,0,0,0,0,0.0,0.1636666666666666,0.1082818470439211,0.220767642519381,0,0,0,0,500,1.0,static,10,True
17,92,3000,340.372595984125,776.0025254115021,0.2025672406705582,0.55880501649135,898,0,0,0,0,0.0,0.2993333333333333,0.1134575319947083,0.2586675084705007,0,0,0,0,500,1.0,static,11,True
14,73,3000,336.4177579857862,672.0307111009324,0.1926599228548667,0.5231112616718463,213,0,0,0,0,0.0,0.071,0.1121392526619287,0.2240102370336441,0,0,0,0,500,1.0,static,12,True
16,140,3000,355.9832822349135,879.6306896732381,0.2111322978597476,0.5826788912413652,1170,0,0,0,0,0.0,0.39,0.1186610940783045,0.2932102298910793,0,0,0,0,500,1.0,static,13,True
22,142,3000,337.7532565350608,767.4167416180712,0.197218931928538,0.5680767379701787,891,0,0,0,0,0.0,0.297,0.1125844188450202,0.2558055805393571,0,0,0,0,500,1.0,static,14,True
20,36,2153,171.8468987095023,319.17572597109853,0.1405375443032469,0.483454257767482,28,0,1140,0,1140,6.27367661066041e-07,0.0129990714948932,0.0797803615178747,0.1481781457618841,0,0,159,735,500,1.0,random,0,False
16,26,3000,287.96351514061286,535.5715503862805,0.1381927373937216,0.4668147629145111,51,0,1989,0,1989,3.986984266994384e-07,0.017,0.0959878383802042,0.1785238501287601,0,0,167,701,500,1.0,random,1,True
14,31,1745,119.00854813984976,208.68313598281728,0.1493396133861216,0.4366290698825862,49,0,735,0,735,1.0857092494658135e-06,0.0280641466208476,0.0681606804924683,0.1195206964391851,0,0,157,735,500,1.0,random,2,False
13,29,1773,111.40027911647826,195.69574948695225,0.1426035975833741,0.422956546371749,28,0,707,0,707,1.2980181356937648e-06,0.0157835400225479,0.0627960987127836,0.1103132747953507,0,0,140,707,500,1.0,random,3,False
16,26,1984,147.90034529893958,256.88863171430137,0.1383024001306593,0.4335052419656385,67,0,974,0,974,8.496647215880398e-07,0.0337531486146095,0.0745089900750325,0.1294149278157689,0,0,224,808,500,1.0,random,4,False
17,26,2373,190.86832839061503,341.27767605291393,0.1332225892937786,0.447450968384437,13,0,1304,0,1304,5.755113767106777e-07,0.0054759898904802,0.0803994643599895,0.1437563926086411,0,0,140,624,500,1.0,random,5,False
24,42,2174,162.63811668834006,291.08755413611505,0.1348940754135192,0.5067413539913506,423,0,1114,0,1114,5.087111572994891e-07,0.1944827586206896,0.0747761456038345,0.1338333582235011,0,0,486,1114,500,1.0,random,6,False
15,80,2276,195.5922272308449,371.81685899976304,0.1452433008400937,0.5135264679569571,127,0,1262,0,1262,5.777256813880227e-07,0.0557751427316644,0.085899089692949,0.1632924281948893,0,0,250,764,500,1.0,random,7,False
12,55,1826,119.94374527178732,216.33972080810497,0.1411524991959951,0.4206857869425955,30,0,787,0,787,1.1696253325961011e-06,0.0164203612479474,0.0656506542264845,0.1184125455983059,0,0,181,787,500,1.0,random,8,False
18,34,1983,147.3020098881938,271.7609822207977,0.1414564700394592,0.4401811704633555,85,0,970,0,970,9.051555850553983e-07,0.0428427419354838,0.074244964661388,0.1369763015225794,0,0,299,970,500,1.0,random,9,False
15,32,1788,112.11867936326476,181.7991012792538,0.1273829630683132,0.4186300321524998,21,0,733,0,733,7.81643908329037e-07,0.0117384013415315,0.0626711455356426,0.1016205149688394,0,0,195,733,500,1.0,random,10,False
18,57,3000,278.24128511646245,525.3185593818956,0.133789108346045,0.4747572501748152,78,0,1975,0,1975,2.83953540956333e-07,0.026,0.0927470950388208,0.1751061864606318,0,0,188,692,500,1.0,random,11,True
14,44,1799,116.37884451282348,187.5400896771953,0.1307446267772211,0.345273856403273,152,0,753,0,753,7.490857609075246e-07,0.0844444444444444,0.0646549136182352,0.1041889387095529,0,0,317,753,500,1.0,random,12,False
16,51,1709,111.97202780882904,203.35069454578624,0.1426092396246234,0.4227870808425876,35,0,709,0,709,9.226819659793736e-07,0.0204678362573099,0.065480718016859,0.1189185348220972,0,0,152,709,500,1.0,random,13,False
20,37,1768,110.6415575459972,190.2735543686448,0.1407555761913036,0.4357578851628232,35,0,691,0,691,1.033269010269907e-06,0.0197851893725268,0.0625446905291109,0.1075599515933549,0,0,164,691,500,1.0,random,14,False
16,128,3000,346.6319203991925,799.2403249007333,0.2031803630697817,0.5709166280042941,1128,0,2182,0,2182,4.1112706563219055e-09,0.376,0.1155439734663975,0.2664134416335778,0,0,2171,2182,500,1.0,greedy,0,True
16,64,3000,347.0266517193448,759.9821902578833,0.2037452724009992,0.5567846604833395,870,0,2086,0,2086,5.845072123735946e-09,0.29,0.1156755505731149,0.2533273967526278,0,0,2070,2086,500,1.0,greedy,1,True
14,55,3000,350.4239839265434,783.5086370736374,0.2069357993879854,0.5693143501338417,971,0,2071,0,2071,1.4806350457619214e-09,0.3236666666666666,0.1168079946421811,0.2611695456912125,0,0,2060,2071,500,1.0,greedy,2,True
17,69,3000,346.2427041293274,793.6498928436696,0.2034472763215744,0.5788899994724629,1089,0,2167,0,2167,8.470329983734359e-09,0.363,0.1154142347097758,0.2645499642812232,0,0,2147,2167,500,1.0,greedy,3,True
17,32,3000,337.9824881360548,709.9526738431354,0.1977505616829314,0.552411370796271,742,0,2009,0,2009,6.826031104089568e-09,0.2473333333333333,0.1126608293786849,0.2366508912810451,0,0,1991,2009,500,1.0,greedy,4,True
22,39,3000,332.9129066211412,705.1684520844667,0.2013238196934463,0.5412523035341912,681,0,1961,0,1961,3.6691749466684796e-09,0.227,0.1109709688737137,0.2350561506948222,0,0,1946,1961,500,1.0,greedy,5,True
31,79,3000,334.51115615936163,731.279288623264,0.2008880153716477,0.5375701385607651,821,0,2000,0,2000,2.613375341757807e-09,0.2736666666666666,0.1115037187197872,0.2437597628744213,0,0,1985,2000,500,1.0,greedy,6,True
15,81,3000,349.9715579036012,792.5290755472829,0.2064794488158125,0.5752837596156006,934,0,1984,0,1984,6.4003197254598545e-09,0.3113333333333333,0.116657185967867,0.264176358515761,0,0,1968,1984,500,1.0,greedy,7,True
14,88,3000,350.4311724491514,828.4380914334049,0.2075216644856341,0.585251643706096,1069,0,2073,0,2073,8.314258182028542e-09,0.3563333333333333,0.1168103908163838,0.2761460304778016,0,0,2050,2073,500,1.0,greedy,8,True
17,59,3000,349.26739891911507,811.0168699114254,0.2075268386934874,0.5701228367324052,1038,0,2081,0,2081,1.711500550754358e-09,0.346,0.1164224663063717,0.2703389566371418,0,0,2071,2081,500,1.0,greedy,9,True
16,63,3000,323.6307083001792,642.1856009191816,0.1915750213517026,0.5114255622381654,255,0,2090,0,2090,4.479610740386035e-09,0.085,0.1078769027667264,0.2140618669730605,0,0,2072,2090,500,1.0,greedy,10,True
17,92,3000,337.6424557089105,739.681318649585,0.1962822935017887,0.5510761823585498,759,0,2049,0,2049,1.2381366199516878e-08,0.253,0.1125474852363035,0.2465604395498616,0,0,2019,2049,500,1.0,greedy,11,True
14,73,3000,336.87442399595864,673.3598273980533,0.1929870416788967,0.5296672817456682,332,0,2104,0,2104,1.4115998860265392e-09,0.1106666666666666,0.1122914746653195,0.2244532757993511,0,0,2092,2104,500,1.0,greedy,12,True
16,140,3000,358.3619863759562,881.036766910092,0.210089203951353,0.5870051957823151,1195,0,2064,0,2064,2.963077417205536e-09,0.3983333333333333,0.119453995458652,0.293678922303364,0,0,2050,2064,500,1.0,greedy,13,True
22,131,3000,333.4674863571315,750.2858081259207,0.1968826953755268,0.5560074103577115,836,0,2013,0,2013,1.7825269349960243e-09,0.2786666666666667,0.1111558287857105,0.2500952693753069,0,0,1999,2013,500,1.0,greedy,14,True
16,128,3000,352.59559899415683,836.6304476679214,0.2055281591185939,0.5936359335441324,1212,0,2260,0,2260,0.0,0.404,0.1175318663313856,0.2788768158893071,0,0,2260,2260,500,1.0,mincost,0,True
16,66,3000,350.2295469834866,792.0003985739598,0.2085624611751617,0.5631388836181526,999,0,2106,0,2106,-1.1046451084380843e-09,0.333,0.1167431823278288,0.2640001328579866,0,0,2102,2106,500,1.0,mincost,1,True
14,55,3000,351.13894440076285,798.268437036371,0.2079963587457044,0.5847325331326866,1020,0,2123,0,2123,-1.403300081330317e-09,0.34,0.1170463148002542,0.2660894790121236,0,0,2118,2123,500,1.0,mincost,2,True
17,77,3000,349.96485998122387,835.6039914577929,0.2071317731905933,0.5898340442050125,1150,0,2154,0,2154,-1.0063247960989246e-09,0.3833333333333333,0.1166549533270746,0.2785346638192643,0,0,2149,2154,500,1.0,mincost,3,True
17,32,3000,339.2477121832318,725.518206154609,0.2012232805471963,0.5526514362015836,764,0,2105,0,2105,-1.3787102758746847e-09,0.2546666666666666,0.1130825707277439,0.2418394020515363,0,0,2103,2105,500,1.0,mincost,4,True
22,39,3000,334.8225987596435,719.62108300674,0.2021316797042658,0.5485217755623569,666,0,1978,0,1978,-2.0667480086955756e-09,0.222,0.1116075329198811,0.23987369433558,0,0,1972,1978,500,1.0,mincost,5,True
31,72,3000,336.1250693293305,743.0274861696205,0.2017745235816632,0.5442755501233947,795,0,2014,0,2014,-1.355468259232219e-09,0.265,0.1120416897764434,0.2476758287232068,0,0,2013,2014,500,1.0,mincost,6,True
15,81,3000,351.78594577483653,813.0069690981884,0.2073445920237079,0.5788453862109917,970,0,2028,0,2028,-1.5170067934483652e-10,0.3233333333333333,0.1172619819249455,0.2710023230327295,0,0,2027,2028,500,1.0,mincost,7,True
15,96,3000,348.33215041359176,847.4640223659717,0.2078104997583627,0.5916535184404643,1062,0,2091,0,2091,-1.890160164345729e-09,0.354,0.1161107168045305,0.2824880074553239,0,0,2086,2091,500,1.0,mincost,8,True
18,64,3000,351.644018455086,844.2866010843347,0.2081530609915273,0.5795312194446537,1144,0,2125,0,2125,-1.3131797399561291e-09,0.3813333333333333,0.117214672818362,0.2814288670281116,0,0,2121,2125,500,1.0,mincost,9,True
16,63,3000,324.8455411317634,662.3029275581432,0.1944731248062653,0.525369547791469,491,0,2141,0,2141,0.0,0.1636666666666666,0.1082818470439211,0.220767642519381,0,0,2141,2141,500,1.0,mincost,10,True
17,92,3000,340.363459338217,775.9558904088618,0.2025035527150479,0.5568552787027183,898,0,2026,0,2026,-4.3279880354823526e-10,0.2993333333333333,0.1134544864460723,0.2586519634696206,0,0,2025,2026,500,1.0,mincost,11,True
14,73,3000,339.1924011052533,681.6880798403721,0.1925877091177947,0.5377229893738309,246,0,2110,0,2110,-2.1346395906239357e-09,0.082,0.1130641337017511,0.2272293599467907,0,0,2106,2110,500,1.0,mincost,12,True
17,137,3000,357.86585467701013,890.2688091758697,0.210512516936733,0.5915785537091025,1190,0,2069,0,2069,-2.4088808424012822e-09,0.3966666666666666,0.11928861822567,0.2967562697252899,0,0,2065,2069,500,1.0,mincost,13,True
